Transporteur;Gare origine;Gare origine - code UIC;Destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;HENDAYE;87677005;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;199
TGV INOUI;MEUSE TGV;87147322;PARIS EST;87113001;1;Tarif Normal;17;79
TGV INOUI;MULHOUSE VILLE;87182063;PARIS EST;87113001;1;Tarif Normal;24;182
TGV INOUI;NANCY;87141002;LILLE EUROPE;87223263;1;Tarif Normal;29;141
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;LANDERNEAU;87474239;2;Tarif Normal;20;100
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ST JEAN DE LUZ CIBOURE;87677120;1;Tarif Normal;31;199
TGV INOUI;PARIS EST;87113001;REIMS;87171009;1;Tarif Normal;17;71
TGV INOUI;PARIS EST;87113001;BOURG EN BRESSE;87743005;1;Tarif Normal;24;143
TGV INOUI;NANCY;87141002;BELFORT-MONTBELIARD TGV;87300822;2;Tarif Normal;15;41
TGV INOUI;QUIMPERLE;87476317;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;26;170
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;NIMES PONT DU GARD;87703975;1;Tarif Normal;31;184
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;PARIS EST;87113001;1;Tarif Normal;17;71
TGV INOUI;NURIEUX;87743351;PARIS EST;87113001;1;Tarif Normal;29;147
TGV INOUI;NANCY;87141002;BESANCON - F COMTE TGV;87300863;1;Tarif Normal;19;87
TGV INOUI;PORNICHET;87481747;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;88
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;NIMES PONT DU GARD;87703975;2;Tarif Normal;25;114
TGV INOUI;PARIS EST;87113001;SEDAN;87172254;1;Tarif Normal;17;92
TGV INOUI;PARIS EST;87113001;BELLEGARDE;87745000;2;Tarif Normal;25;91
TGV INOUI;MASSY TGV;87393702;NANCY;87141002;2;Tarif Normal;20;77
TGV INOUI;LA BAULE ESCOUBLAC;87481754;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;29;148
TGV INOUI;LYON PART DIEU;87723197;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;97
TGV INOUI;PARIS EST;87113001;SEDAN;87172254;2;Tarif Normal;15;49
TGV INOUI;NANCY;87141002;NEUFCHATEAU;87141291;1;Tarif Normal;8;28
TGV INOUI;NANCY;87141002;RENNES;87471003;1;Tarif Normal;31;182
TGV INOUI;LA BAULE ESCOUBLAC;87481754;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;88
TGV INOUI;ST ETIENNE CHATEAUCREUX;87726000;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;100
TGV INOUI;ONVILLE;87192435;PARIS EST;87113001;1;Tarif Normal;24;89
TGV INOUI;CULMONT CHALINDREY;87142125;NANCY;87141002;2;Tarif Normal;13;30
TGV INOUI;NANCY;87141002;RENNES;87471003;2;Tarif Normal;25;121
TGV INOUI;LE POULIGUEN;87481762;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;29;148
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ALBERTVILLE;87741645;2;Tarif Normal;25;115
TGV INOUI;ONVILLE;87192435;PARIS EST;87113001;2;Tarif Normal;20;50
TGV INOUI;NANCY;87141002;EPINAL;87144006;2;Tarif Normal;7;17
TGV INOUI;LAVAL;87478404;NANCY;87141002;1;Tarif Normal;31;171
TGV INOUI;LE POULIGUEN;87481762;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;88
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;25;118
TGV INOUI;PARIS EST;87113001;SAVERNE;87212225;1;Tarif Normal;29;143
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;NANCY;87141002;1;Tarif Normal;22;66
TGV INOUI;NANCY;87141002;NANTES;87481002;1;Tarif Normal;31;182
TGV INOUI;SURGERES;87485227;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;94
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;BELLEGARDE;87745000;1;Tarif Normal;31;152
TGV INOUI;PARIS EST;87113001;SARREBOURG;87215012;2;Tarif Normal;25;85
TGV INOUI;COLMAR;87182014;NANCY;87141002;1;Tarif Normal;14;50
TGV INOUI;NANCY;87141002;VENDOME VILLIERS SUR LOIR;87571216;2;Tarif Normal;25;106
TGV INOUI;JUVISY TGV;87496695;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;17;55
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ANNEMASSE;87745497;1;Tarif Normal;31;179
TGV INOUI;NANCY;87141002;TOUL;87141044;1;Tarif Normal;6;17
TGV INOUI;METZ VILLE;87192039;NANCY;87141002;1;Tarif Normal;7;24
TGV INOUI;NANCY;87141002;ST PIERRE DES CORPS;87571240;1;Tarif Normal;31;161
TGV INOUI;MANTES LA JOLIE TGV;87514596;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;17;55
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;THONON LES BAINS;87745646;1;Tarif Normal;31;179
TGV INOUI;NANCY;87141002;TOUL;87141044;2;Tarif Normal;4;10
TGV INOUI;NANCY;87141002;PARIS NORD;87271007;2;Tarif Normal;20;77
TGV INOUI;NANCY;87141002;ST PIERRE DES CORPS;87571240;2;Tarif Normal;25;106
TGV INOUI;TOURS;87571000;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;17;103
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;EVIAN LES BAINS;87745679;1;Tarif Normal;31;179
TGV INOUI;NANCY;87141002;ST DIE DES VOSGES;87144014;2;Tarif Normal;8;19
TGV INOUI;NANCY;87141002;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Normal;24;127
TGV INOUI;CARCASSONNE;87615286;NANCY;87141002;1;Tarif Normal;31;181
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;15;65
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ANNECY;87746008;1;Tarif Normal;31;165
TGV INOUI;NANCY;87141002;SAVERNE;87212225;1;Tarif Normal;11;38
TGV INOUI;LILLE FLANDRES;87286005;NANCY;87141002;2;Tarif Normal;25;102
TGV INOUI;CARCASSONNE;87615286;NANCY;87141002;2;Tarif Normal;25;125
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;VIERZON VILLE;87576009;1;Tarif Normal;22;90
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ANNECY;87746008;2;Tarif Normal;25;104
TGV INOUI;NANCY;87141002;LILLE EUROPE;87223263;2;Tarif Normal;25;102
TGV INOUI;NANCY;87141002;BELFORT-MONTBELIARD TGV;87300822;1;Tarif Normal;19;60
TGV INOUI;NANCY;87141002;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Normal;25;117
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;VIERZON VILLE;87576009;2;Tarif Normal;20;62
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;SALLANCHES COMBLOUX MEGEVE;87746438;2;Tarif Normal;25;119
TGV INOUI;NANCY;87141002;PARIS NORD;87271007;1;Tarif Normal;24;127
TGV INOUI;NANCY;87141002;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;29;133
TGV INOUI;NANCY;87141002;LYON PERRACHE;87722025;1;Tarif Normal;29;115
TGV INOUI;BORDEAUX ST JEAN;87581009;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;191
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;25;116
TGV INOUI;NANCY;87141002;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Normal;20;77
TGV INOUI;NANCY;87141002;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;95
TGV INOUI;NANCY;87141002;CHALON SUR SAONE;87725002;2;Tarif Normal;20;48
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MARMANDE;87586545;2;Tarif Normal;25;108
TGV INOUI;AVIGNON CENTRE;87765008;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;167
TGV INOUI;NANCY;87141002;NANTES;87481002;2;Tarif Normal;25;121
TGV INOUI;AVIGNON TGV;87318964;NANCY;87141002;1;Tarif Normal;31;163
TGV INOUI;NANCY;87141002;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;31;186
TGV INOUI;BRIVE LA GAILLARDE;87594002;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;101
TGV INOUI;AVIGNON CENTRE;87765008;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;105
TGV INOUI;NANCY;87141002;POITIERS;87575001;2;Tarif Normal;25;112
TGV INOUI;NANCY;87141002;VENDOME VILLIERS SUR LOIR;87571216;1;Tarif Normal;29;161
TGV INOUI;NANCY;87141002;TOULON;87755009;2;Tarif Normal;25;123
TGV INOUI;CHATEAUROUX;87597005;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;22;99
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;NARBONNE;87781104;1;Tarif Normal;31;190
TGV INOUI;BORDEAUX ST JEAN;87581009;NANCY;87141002;1;Tarif Normal;51;179
TGV INOUI;BORDEAUX ST JEAN;87581009;NANCY;87141002;2;Tarif Normal;45;139
TGV INOUI;NANCY;87141002;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;183
TGV INOUI;CASTELNAUDARY;87615039;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;187
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;AGDE;87781278;1;Tarif Normal;31;190
TGV INOUI;ANGOULEME;87583005;NANCY;87141002;1;Tarif Normal;31;180
TGV INOUI;NANCY;87141002;TOULOUSE MATABIAU;87611004;1;Tarif Normal;31;190
TGV INOUI;NANCY;87141002;SETE;87773200;2;Tarif Normal;25;118
TGV INOUI;DAX;87673202;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;199
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;PERPIGNAN;87784009;2;Tarif Normal;25;124
TGV INOUI;ANGOULEME;87583005;NANCY;87141002;2;Tarif Normal;25;119
TGV INOUI;NANCY;87141002;NIMES - MANDUEL;87688762;1;Tarif Normal;31;168
TGV INOUI;NANCY;87141002;NIMES;87775007;1;Tarif Normal;31;168
TGV INOUI;HENDAYE;87677005;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;123
TGV INOUI;LORRAINE TGV;87142109;PARIS EST;87113001;2;Tarif Normal;20;77
TGV INOUI;NANCY;87141002;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Normal;31;174
TGV INOUI;NANCY;87141002;LYON PART DIEU;87723197;2;Tarif Normal;25;63
TGV INOUI;NANCY;87141002;NARBONNE;87781104;1;Tarif Normal;31;179
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ST JEAN DE LUZ CIBOURE;87677120;2;Tarif Normal;25;123
TGV INOUI;MEUSE TGV;87147322;PARIS EST;87113001;2;Tarif Normal;15;44
TGV INOUI;DIJON VILLE;87713040;NANCY;87141002;1;Tarif Normal;22;74
TGV INOUI;NANCY;87141002;MACON VILLE;87725689;2;Tarif Normal;25;54
TGV INOUI;NANCY;87141002;AGDE;87781278;2;Tarif Normal;25;118
TGV INOUI;DOLE VILLE;87713412;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;24;124
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;PARIS EST;87113001;2;Tarif Normal;15;44
TGV INOUI;NANCY;87141002;IS SUR TILLE;87713859;2;Tarif Normal;5;40
TGV INOUI;NANCY;87141002;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;25;124
TGV INOUI;NEUFCHATEAU;87141291;TOUL;87141044;2;Tarif Normal;5;12
TGV INOUI;MOUCHARD;87718833;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;20;82
TGV INOUI;COLMAR;87182014;PARIS EST;87113001;1;Tarif Normal;31;173
TGV INOUI;NANCY;87141002;CHALON SUR SAONE;87725002;1;Tarif Normal;22;89
TGV INOUI;NANCY;87141002;NICE VILLE;87756056;1;Tarif Normal;31;202
TGV INOUI;METZ VILLE;87192039;TOUL;87141044;2;Tarif Normal;5;12
TGV INOUI;LYON PERRACHE;87722025;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;97
TGV INOUI;PARIS EST;87113001;THIONVILLE;87191007;2;Tarif Normal;20;83
TGV INOUI;NANCY;87141002;CANNES;87757625;2;Tarif Normal;25;135
TGV INOUI;NANCY;87141002;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;31;202
TGV INOUI;AIX EN PROVENCE TGV;87319012;TOUL;87141044;1;Tarif Normal;31;174
TGV INOUI;ST ETIENNE CHATEAUCREUX;87726000;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;163
TGV INOUI;FORBACH;87193003;PARIS EST;87113001;1;Tarif Normal;29;143
TGV INOUI;NANCY;87141002;ANTIBES;87757674;1;Tarif Normal;31;202
TGV INOUI;NANCY;87141002;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;25;135
TGV INOUI;TOUL;87141044;TOULOUSE MATABIAU;87611004;1;Tarif Normal;31;178
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;31;160
TGV INOUI;PARIS EST;87113001;SELESTAT;87214056;1;Tarif Normal;29;173
TGV INOUI;NANCY;87141002;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;25;100
TGV INOUI;NANCY;87141002;ANTIBES;87757674;2;Tarif Normal;25;135
TGV INOUI;CARCASSONNE;87615286;TOUL;87141044;1;Tarif Normal;31;164
TGV INOUI;ST AVRE LA CHAMBRE;87741306;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;170
TGV INOUI;PARIS EST;87113001;SELESTAT;87214056;2;Tarif Normal;25;112
TGV INOUI;AVIGNON CENTRE;87765008;NANCY;87141002;2;Tarif Normal;43;107
TGV INOUI;NANCY;87141002;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;25;117
TGV INOUI;MACON VILLE;87725689;TOUL;87141044;2;Tarif Normal;20;54
TGV INOUI;ST AVRE LA CHAMBRE;87741306;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;109
TGV INOUI;PARIS EST;87113001;BOURG EN BRESSE;87743005;2;Tarif Normal;20;84
TGV INOUI;NANCY;87141002;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;31;174
TGV INOUI;NANCY;87141002;AGDE;87781278;1;Tarif Normal;31;175
TGV INOUI;TOUL;87141044;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;25;123
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Normal;31;187
TGV INOUI;NURIEUX;87743351;PARIS EST;87113001;2;Tarif Normal;25;89
TGV INOUI;NANCY;87141002;NIMES;87775007;2;Tarif Normal;25;112
TGV INOUI;CARCASSONNE;87615286;TOUL;87141044;2;Tarif Normal;25;110
TGV INOUI;NIMES;87775007;TOUL;87141044;1;Tarif Normal;31;132
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;31;175
TGV INOUI;PARIS EST;87113001;BELLEGARDE;87745000;1;Tarif Normal;31;152
TGV INOUI;NANCY;87141002;NARBONNE;87781104;2;Tarif Normal;25;123
TGV INOUI;TOUL;87141044;NIMES - MANDUEL;87688762;1;Tarif Normal;31;132
TGV INOUI;NIMES;87775007;TOUL;87141044;2;Tarif Normal;25;89
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ST MICHEL VALLOIRE;87742361;2;Tarif Normal;25;113
TGV INOUI;NANCY;87141002;EPINAL;87144006;1;Tarif Normal;9;29
TGV INOUI;AVIGNON TGV;87318964;TOUL;87141044;2;Tarif Normal;25;107
TGV INOUI;TOUL;87141044;CHALON SUR SAONE;87725002;2;Tarif Normal;15;47
TGV INOUI;TOUL;87141044;NARBONNE;87781104;1;Tarif Normal;31;159
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ANNEMASSE;87745497;2;Tarif Normal;25;108
TGV INOUI;NANCY;87141002;ST DIE DES VOSGES;87144014;1;Tarif Normal;10;32
TGV INOUI;DIJON VILLE;87713040;TOUL;87141044;2;Tarif Normal;15;40
TGV INOUI;TOUL;87141044;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;31;202
TGV INOUI;TOUL;87141044;AGDE;87781278;1;Tarif Normal;31;161
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;31;191
TGV INOUI;MEUSE TGV;87147322;NANCY;87141002;1;Tarif Normal;13;38
TGV INOUI;LYON PART DIEU;87723197;TOUL;87141044;1;Tarif Normal;24;115
TGV INOUI;TOUL;87141044;ANTIBES;87757674;1;Tarif Normal;31;202
TGV INOUI;STRASBOURG;87212027;LUNEVILLE;87141150;2;Tarif Normal;11;24
TGV INOUI;RIVES;87747246;MARNE LA VALLEE CHESSY;87111849;1;Tarif Normal;45;150
TGV INOUI;COLMAR;87182014;NANCY;87141002;2;Tarif Normal;12;27
TGV INOUI;MARSEILLE ST CHARLES;87751008;TOUL;87141044;1;Tarif Normal;31;174
TGV INOUI;AVIGNON CENTRE;87765008;TOUL;87141044;1;Tarif Normal;49;163
TGV INOUI;CULMONT CHALINDREY;87142125;NEUFCHATEAU;87141291;1;Tarif Normal;14;38
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;218
TGV INOUI;MULHOUSE VILLE;87182063;NANCY;87141002;2;Tarif Normal;12;27
TGV INOUI;TOUL;87141044;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;183
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;TOUL;87141044;2;Tarif Normal;25;93
TGV INOUI;CULMONT CHALINDREY;87142125;NEUFCHATEAU;87141291;2;Tarif Normal;12;24
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;NICE VILLE;87756056;2;Tarif Normal;25;132
TGV INOUI;METZ VILLE;87192039;NANCY;87141002;2;Tarif Normal;5;12
TGV INOUI;NICE VILLE;87756056;TOUL;87141044;1;Tarif Normal;31;202
TGV INOUI;BEZIERS;87781005;TOUL;87141044;1;Tarif Normal;31;161
TGV INOUI;CARCASSONNE;87615286;NEUFCHATEAU;87141291;1;Tarif Normal;31;163
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;31;218
TGV INOUI;NANCY;87141002;SAVERNE;87212225;2;Tarif Normal;9;21
TGV INOUI;CANNES;87757625;TOUL;87141044;1;Tarif Normal;31;202
TGV INOUI;BEZIERS;87781005;TOUL;87141044;2;Tarif Normal;25;103
TGV INOUI;NEUFCHATEAU;87141291;NIMES - MANDUEL;87688762;1;Tarif Normal;31;130
TGV INOUI;CANNES;87757625;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;25;132
TGV INOUI;NANCY;87141002;SELESTAT;87214056;1;Tarif Normal;14;50
TGV INOUI;TOUL;87141044;ANTIBES;87757674;2;Tarif Normal;25;135
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;LUNEVILLE;87141150;2;Tarif Normal;19;55
TGV INOUI;DIJON VILLE;87713040;NEUFCHATEAU;87141291;2;Tarif Normal;13;29
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;VALENCE VILLE;87761007;2;Tarif Normal;25;103
TGV INOUI;NANCY;87141002;SARREBOURG;87215012;1;Tarif Normal;10;32
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;TOUL;87141044;2;Tarif Normal;20;63
TGV INOUI;METZ VILLE;87192039;NEUFCHATEAU;87141291;1;Tarif Normal;14;49
TGV INOUI;LYON PART DIEU;87723197;NEUFCHATEAU;87141291;1;Tarif Normal;24;101
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;31;173
TGV INOUI;NANCY;87141002;SARREBOURG;87215012;2;Tarif Normal;8;18
TGV INOUI;AVIGNON CENTRE;87765008;TOUL;87141044;2;Tarif Normal;43;107
TGV INOUI;NEUFCHATEAU;87141291;TOULOUSE MATABIAU;87611004;1;Tarif Normal;31;181
TGV INOUI;NEUFCHATEAU;87141291;CHALON SUR SAONE;87725002;2;Tarif Normal;15;38
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;31;184
TGV INOUI;AIX EN PROVENCE TGV;87319012;NANCY;87141002;1;Tarif Normal;31;174
TGV INOUI;TOUL;87141044;NARBONNE;87781104;2;Tarif Normal;25;107
TGV INOUI;NEUFCHATEAU;87141291;CHALON SUR SAONE;87725002;1;Tarif Normal;17;72
TGV INOUI;NEUFCHATEAU;87141291;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;173
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;25;114
TGV INOUI;AIX EN PROVENCE TGV;87319012;NANCY;87141002;2;Tarif Normal;25;117
TGV INOUI;MEUSE TGV;87147322;LUNEVILLE;87141150;2;Tarif Normal;15;33
TGV INOUI;MACON LOCHE TGV;87725705;NEUFCHATEAU;87141291;1;Tarif Normal;17;78
TGV INOUI;NEUFCHATEAU;87141291;NICE VILLE;87756056;1;Tarif Normal;31;186
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;PERPIGNAN;87784009;1;Tarif Normal;31;206
TGV INOUI;NANCY;87141002;FUTUROSCOPE;87324095;1;Tarif Normal;31;172
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;LUNEVILLE;87141150;1;Tarif Normal;21;81
TGV INOUI;MARSEILLE ST CHARLES;87751008;NEUFCHATEAU;87141291;1;Tarif Normal;31;161
TGV INOUI;CANNES;87757625;NEUFCHATEAU;87141291;1;Tarif Normal;31;186
TGV INOUI;NANCY;87141002;PARIS EST;87113001;1;Tarif Normal;24;127
TGV INOUI;NANCY;87141002;FUTUROSCOPE;87324095;2;Tarif Normal;25;112
TGV INOUI;LUNEVILLE;87141150;SAVERNE;87212225;1;Tarif Normal;9;29
TGV INOUI;NEUFCHATEAU;87141291;TOULON;87755009;1;Tarif Normal;31;173
TGV INOUI;CANNES;87757625;NEUFCHATEAU;87141291;2;Tarif Normal;25;124
TGV INOUI;LORRAINE TGV;87142109;PARIS EST;87113001;1;Tarif Normal;24;127
TGV INOUI;LE MANS;87396002;NANCY;87141002;2;Tarif Normal;25;106
TGV INOUI;LUNEVILLE;87141150;SARREBOURG;87215012;2;Tarif Normal;5;11
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;NEUFCHATEAU;87141291;1;Tarif Normal;24;101
TGV INOUI;NEUFCHATEAU;87141291;NARBONNE;87781104;2;Tarif Normal;25;103
TGV INOUI;EPINAL;87144006;PARIS EST;87113001;2;Tarif Normal;25;85
TGV INOUI;ANGERS ST LAUD;87484006;NANCY;87141002;2;Tarif Normal;25;112
TGV INOUI;METZ VILLE;87192039;NEUFCHATEAU;87141291;2;Tarif Normal;12;25
TGV INOUI;AVIGNON CENTRE;87765008;NEUFCHATEAU;87141291;2;Tarif Normal;35;87
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;LORRAINE TGV;87142109;2;Tarif Normal;20;42
TGV INOUI;PARIS EST;87113001;ST DIE DES VOSGES;87144014;1;Tarif Normal;29;144
TGV INOUI;NANCY;87141002;POITIERS;87575001;1;Tarif Normal;31;172
TGV INOUI;AVIGNON TGV;87318964;NEUFCHATEAU;87141291;2;Tarif Normal;25;87
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;NEUFCHATEAU;87141291;1;Tarif Normal;31;141
TGV INOUI;COLMAR;87182014;LORRAINE TGV;87142109;2;Tarif Normal;15;46
TGV INOUI;RETHEL;87172270;PARIS EST;87113001;1;Tarif Normal;17;80
TGV INOUI;NANCY;87141002;NIMES - MANDUEL;87688762;2;Tarif Normal;25;112
TGV INOUI;NEUFCHATEAU;87141291;TOULOUSE MATABIAU;87611004;2;Tarif Normal;25;113
TGV INOUI;NEUFCHATEAU;87141291;SETE;87773200;1;Tarif Normal;31;155
TGV INOUI;MULHOUSE VILLE;87182063;LORRAINE TGV;87142109;1;Tarif Normal;17;88
TGV INOUI;PARIS EST;87113001;CHALONS EN CHAMPAGNE;87174003;2;Tarif Normal;15;44
TGV INOUI;NANCY;87141002;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;31;115
TGV INOUI;NEUFCHATEAU;87141291;NIMES - MANDUEL;87688762;2;Tarif Normal;25;85
TGV INOUI;NEUFCHATEAU;87141291;NARBONNE;87781104;1;Tarif Normal;31;163
TGV INOUI;LORRAINE TGV;87142109;SAVERNE;87212225;1;Tarif Normal;16;49
TGV INOUI;COLMAR;87182014;PARIS EST;87113001;2;Tarif Normal;25;112
TGV INOUI;NANCY;87141002;LE CREUSOT MONTCEAU MONTCHANIN;87694109;2;Tarif Normal;25;63
TGV INOUI;NEUFCHATEAU;87141291;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Normal;31;141
TGV INOUI;MEUSE TGV;87147322;LORRAINE TGV;87142109;1;Tarif Normal;13;38
TGV INOUI;LORRAINE TGV;87142109;LILLE EUROPE;87223263;2;Tarif Normal;25;102
TGV INOUI;METZ VILLE;87192039;PARIS EST;87113001;1;Tarif Normal;24;127
TGV INOUI;NANCY;87141002;BEAUNE;87713545;2;Tarif Normal;20;48
TGV INOUI;DIJON VILLE;87713040;NEUFCHATEAU;87141291;1;Tarif Normal;15;56
TGV INOUI;MULHOUSE VILLE;87182063;LORRAINE TGV;87142109;2;Tarif Normal;15;54
TGV INOUI;LORRAINE TGV;87142109;PARIS NORD;87271007;2;Tarif Normal;20;77
TGV INOUI;FORBACH;87193003;PARIS EST;87113001;2;Tarif Normal;25;74
TGV INOUI;NANCY;87141002;IS SUR TILLE;87713859;1;Tarif Normal;7;66
TGV INOUI;LYON PART DIEU;87723197;NEUFCHATEAU;87141291;2;Tarif Normal;20;54
TGV INOUI;STRASBOURG;87212027;LORRAINE TGV;87142109;2;Tarif Normal;15;41
TGV INOUI;LORRAINE TGV;87142109;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Normal;20;77
TGV INOUI;PARIS EST;87113001;SARREBOURG;87215012;1;Tarif Normal;29;143
TGV INOUI;NANCY;87141002;LYON PART DIEU;87723197;1;Tarif Normal;29;115
TGV INOUI;MACON LOCHE TGV;87725705;NEUFCHATEAU;87141291;2;Tarif Normal;15;45
TGV INOUI;LORRAINE TGV;87142109;SAVERNE;87212225;2;Tarif Normal;14;31
TGV INOUI;LORRAINE TGV;87142109;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;29;133
TGV INOUI;NANCY;87141002;LUNEVILLE;87141150;2;Tarif Normal;8;8
TGV INOUI;NANCY;87141002;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;25;63
TGV INOUI;MARSEILLE ST CHARLES;87751008;NEUFCHATEAU;87141291;2;Tarif Normal;25;98
TGV INOUI;LILLE FLANDRES;87286005;LORRAINE TGV;87142109;1;Tarif Normal;31;141
